А		А		А.mp4
Підлога		Підлога		Підлога.mp4
Двері		Двері		Двері.mp4
Вікно		Вікно		Вікно.mp4
Балкон		Балкон		Балкон.mp4
Поверх		Поверх		Поверх.mp4
Сходи		Сходи		Сходи.mp4
Драбина		Драбина		Сходи.mp4
Під'їзд		Під'їзд		Під'їзд.mp4
Ізольований		Ізольований		Ізольований.mp4
Сміттєпровід		Сміттєпровід		Сміттєпровід.mp4
Їдальня		Їдальня		Їдальня.mp4
Кухня		Кухня		Кухня.mp4
Ванна(купіль)		Ванна(купіль)		Ванна(купіль).mp4
Ванна(кімната)		Ванна(кімната)		Ванна(кімната).mp4
Туалет		Туалет		Туалет.mp4
Коридор		Коридор		Коридор.mp4
Піч		Піч		Піч.mp4
Топити		Топити		Піч.mp4
Паровеопалення		Паровеопалення		Паровеопалення.mp4
Радіатор		Радіатор		Паровеопалення.mp4
Полиця		Полиця		Полиця.mp4
Світло		Світло		Світло.mp4
Електрика		Електрика		Електрика.mp4
Електроенергія		Електроенергія		Електроенергія.mp4
Погріб		Погріб		Погріб.mp4
Льох		Льох		Погріб.mp4
Підвал		Підвал		Погріб.mp4
Газоваплита		Газоваплита		Газоваплита.mp4
Холодильник		Холодильник		Холодильник.mp4
Пральнамашина		Пральнамашина		Пральнамашина.mp4
Телевізор		Телевізор		Телевізор.mp4
Телефон		Телефон		Телефон.mp4
Радіоприймач		Радіоприймач		Радіоприймач.mp4
Радіо		Радіо		Радіо.mp4
Магнітофон		Магнітофон		Магнітофон.mp4
Відео		Відео		Відео.mp4
Пилосос		Пилосос		Пилосос.mp4
Люстра		Люстра		Люстра.mp4
Світильник		Світильник		Люстра.mp4
Настільналампа		Настільналампа		Настільналампа.mp4
Тюль		Тюль		Тюль.mp4
Завіса		Завіса		Тюль.mp4
Портьєра		Портьєра		Портьєра.mp4
Штора		Штора		Портьєра.mp4
Меблі		Меблі		Меблі.mp4
Майно		Майно		Меблі.mp4
Стіл		Стіл		Стіл.mp4
Стілець		Стілець		Стілець.mp4
Табуретка		Табуретка		Табуретка.mp4
Ліжко		Ліжко		Ліжко.mp4
Крісло		Крісло		Крісло.mp4
Диван		Диван		Диван.mp4
Шафа		Шафа		Шафа.mp4
Скло		Скло		Скло.mp4
Дзеркало		Дзеркало		Дзеркало.mp4
Килим		Килим		Килим.mp4
Палас		Палас		Килим.mp4
Доріжка		Доріжка		Доріжка.mp4
Торшер		Торшер		Торшер.mp4
Бра		Бра		Бра.mp4
Кастрюля		Кастрюля		Кастрюля.mp4
Сковорідка		Сковорідка		Сковорідка.mp4
Чайник		Чайник		Чайник.mp4
Тарілка		Тарілка		Тарілка.mp4
Блюдце		Блюдце		Тарілка.mp4
Чашка		Чашка		Чашка.mp4
Миска		Миска		Миска.mp4
Висіти		Висіти		Висіти.mp4
Повісити		Повісити		Висіти.mp4
Впасти		Впасти		Впасти.mp4
Склянка		Склянка		Склянка.mp4
Стопка		Стопка		Склянка.mp4
Чарка		Чарка		Чарка.mp4
Фужер		Фужер		Чарка.mp4
Виделка		Виделка		Виделка.mp4
Ніж		Ніж		Ніж.mp4
Ковдра		Ковдра		Ковдра.mp4
Покривало		Покривало		Покривало.mp4
Простирадло		Простирадло		Простирадло.mp4
Підодіяльник		Підодіяльник		Підодіяльник.mp4
Подушка		Подушка		Подушка.mp4
Наволочка		Наволочка		Наволочка.mp4
Скатертина		Скатертина		Скатертина.mp4
Рушник		Рушник		Рушник.mp4
Серветка		Серветка		Серветка.mp4
Мило		Мило		Мило.mp4
Зубнийпорошок		Зубнийпорошок		Зубнийпорошок.mp4
Зубнапаста		Зубнапаста		Зубнапаста.mp4
Ключ		Ключ		Ключ.mp4
Замок		Замок		Замок.mp4
Спати		Спати		Спати.mp4
Будити		Будити		Будити.mp4
Збудити		Збудити		Будити.mp4
Сон		Сон		Сон.mp4
Снитися		Снитися		Сон.mp4
Чистити		Чистити		Чистити.mp4
Стелити		Стелити		Стелити.mp4
Заснути		Заснути		Заснути.mp4
Прокинутись		Прокинутись		Прокинутись.mp4
Спускатися		Спускатися		Спускатися.mp4
Підніматися		Підніматися		Підніматися.mp4
Позичити		Позичити		Позичити.mp4
Позичати		Позичати		Позичити.mp4
Митися		Митися		Митися.mp4
Душ		Душ		Душ.mp4
Витрачати		Витрачати		Витрачати.mp4
Розтрата		Розтрата		Витрачати.mp4
Заощаджувати		Заощаджувати		Заощаджувати.mp4
Вартість		Вартість		Вартість.mp4
Коштувати		Коштувати		Вартість.mp4
Прибирати		Прибирати		Прибирати.mp4
Підмітати		Підмітати		Підмітати.mp4
Мести		Мести		Підмітати.mp4
Мити		Мити		Мити.mp4
Розбити		Розбити		Розбити.mp4
Розміняти		Розміняти		Розбити.mp4
Стукати		Стукати		Стукати.mp4
Заборонити		Заборонити		Заборонити.mp4
Резерв		Резерв		Резерв.mp4
Ховати		Ховати		Ховати.mp4
Ломати		Ломати		Ломати.mp4
В'язати		В'язати		В'язати.mp4
Плести		Плести		В'язати.mp4
Зіпсувати		Зіпсувати		Зіпсувати.mp4
Будувати		Будувати		Будувати.mp4
Структура		Структура		Будувати.mp4
Зустріч		Зустріч		Зустріч.mp4
Зустрічатися		Зустрічатися		Зустріч.mp4
Проводжати		Проводжати		Проводжати.mp4
Водити		Водити		Водити.mp4
Вулиця		Вулиця		Вулиця.mp4
Границя		Границя		Вулиця.mp4
Зарогом		Зарогом		Зарогом.mp4
Глухийкут		Глухийкут		Глухийкут.mp4
Квартал		Квартал		Квартал.mp4
Ринок		Ринок		Ринок.mp4
Гроші		Гроші		Гроші.mp4
Банк		Банк		Банк.mp4
Ощадкаса		Ощадкаса		Банк.mp4
Черга		Черга		Черга.mp4
Господар		Господар		Господар.mp4
Господарство		Господарство		Господар.mp4
Сусіди		Сусіди		Сусіди.mp4
Домоуправління		Домоуправління		Домоуправління.mp4
Магазин		Магазин		Магазин.mp4
Каса		Каса		Каса.mp4
Пошта		Пошта		Пошта.mp4
Телеграф		Телеграф		Телеграф.mp4
Телеграма		Телеграма		Телеграма.mp4
Конверт		Конверт		Конверт.mp4
Посилка		Посилка		Посилка.mp4
Листівка		Листівка		Листівка.mp4
Газета		Газета		Газета.mp4
Друкарня		Друкарня		Друкарня.mp4
Друкувати		Друкувати		Друкарня.mp4
Журнал		Журнал		Журнал.mp4
Концерт		Концерт		Концерт.mp4
Кінотеатр		Кінотеатр		Кінотеатр.mp4
Аптека		Аптека		Аптека.mp4
Поліклініка		Поліклініка		Поліклініка.mp4
Лікарня		Лікарня		Лікарня.mp4
Шпиталь		Шпиталь		Шпиталь.mp4
Лазня		Лазня		Лазня.mp4
Перукарня		Перукарня		Перукарня.mp4
Зачіска		Зачіска		Перукарня.mp4
Ресторан		Ресторан		Ресторан.mp4
Кафе		Кафе		Ресторан.mp4
Гуртожиток		Гуртожиток		Гуртожиток.mp4
Вокзал		Вокзал		Вокзал.mp4
Аеропорт		Аеропорт		Аеропорт.mp4
Вокзал(залізничний)		Вокзал(залізничний)		Вокзал(залізничний).mp4
Автовокзал		Автовокзал		Автовокзал.mp4
Залізниця		Залізниця		Залізниця.mp4
Стадіон		Стадіон		Стадіон.mp4
Парк		Парк		Парк.mp4
Проспект		Проспект		Проспект.mp4
Бульвар		Бульвар		Проспект.mp4
Бібліотека		Бібліотека		Бібліотека.mp4
Машина		Машина		Машина.mp4
Вантажівка		Вантажівка		Вантажівка.mp4
Легковамашина		Легковамашина		Легковамашина.mp4
Автобус		Автобус		Автобус.mp4
Трамвай		Трамвай		Трамвай.mp4
Тролейбус		Тролейбус		Тролейбус.mp4
Метро		Метро		Метро.mp4
Велосипед		Велосипед		Велосипед.mp4
Мотоцикл		Мотоцикл		Мотоцикл.mp4
Поїзд		Поїзд		Поїзд.mp4
Вагон		Вагон		Вагон.mp4
Таксі		Таксі		Таксі.mp4
Квиток		Квиток		Квиток.mp4
Міліціонер		Міліціонер		Міліціонер.mp4
Електричка		Електричка		Електричка.mp4
Фунікулер		Фунікулер		Фунікулер.mp4
Пароплав		Пароплав		Пароплав.mp4
Човен		Човен		Пароплав.mp4
Весла		Весла		Пароплав.mp4
Гелікоптер		Гелікоптер		Гелікоптер.mp4
Трактор		Трактор		Трактор.mp4
Бульдозер		Бульдозер		Бульдозер.mp4
Підйомнийкран		Підйомнийкран		Підйомнийкран.mp4
Купе		Купе		Купе.mp4
Плацкарта		Плацкарта		Плацкарта.mp4
Пересадка		Пересадка		Пересадка.mp4
Зупинка		Зупинка		Зупинка.mp4
Одягатися		Одягатися		Одягатися.mp4
Роздягатися		Роздягатися		Роздягатися.mp4
Різні		Різні		Різні.mp4
Одяг		Одяг		Одяг.mp4
Пальто		Пальто		Пальто.mp4
Шуба		Шуба		Шуба.mp4
Костюм		Костюм		Костюм.mp4
Піджак		Піджак		Піджак.mp4
Штани		Штани		Штани.mp4
Сорочка		Сорочка		Сорочка.mp4
Блузка		Блузка		Блузка.mp4
Кофта		Кофта		Кофта.mp4
Куртка		Куртка		Куртка.mp4
Плаття		Плаття		Плаття.mp4
Сукня		Сукня		Плаття.mp4
Спідниця		Спідниця		Спідниця.mp4
Светр		Светр		Светр.mp4
Фігура		Фігура		Фігура.mp4
Форма		Форма		Фігура.mp4
Панчохи		Панчохи		Панчохи.mp4
Гольфи		Гольфи		Гольфи.mp4
Рукавички		Рукавички		Рукавички.mp4
Перчатки		Перчатки		Перчатки.mp4
Кашкет		Кашкет		Кашкет.mp4
Капелюх(чол.)		Капелюх(чол.)		Капелюх(чол.).mp4
Капелюх(жін.)		Капелюх(жін.)		Капелюх(жін.).mp4
Шапка		Шапка		Шапка.mp4
Одягнути		Одягнути		Шапка.mp4
Берет		Берет		Берет.mp4
Хустка		Хустка		Хустка.mp4
Плащ		Плащ		Плащ.mp4
Мода		Мода		Мода.mp4
Хутро		Хутро		Хутро.mp4
Тканина		Тканина		Тканина.mp4
Шовк		Шовк		Шовк.mp4
Вовна		Вовна		Вовна.mp4
Оксамит		Оксамит		Оксамит.mp4
Замша		Замша		Оксамит.mp4
Шкіра		Шкіра		Шкіра.mp4
Шкіряний		Шкіряний		Шкіра.mp4
Штучний		Штучний		Штучний.mp4
Синтетика		Синтетика		Штучний.mp4
Фальшивий		Фальшивий		Штучний.mp4
Парасолька		Парасолька		Парасолька.mp4
Прикраси		Прикраси		Прикраси.mp4
Щітка		Щітка		Щітка.mp4
Зачищувати		Зачищувати		Щітка.mp4
Розчіска		Розчіска		Розчіска.mp4
Гребінець		Гребінець		Розчіска.mp4
Взуття		Взуття		Взуття.mp4
Черевики(чол.)		Черевики(чол.)		Черевики(чол.).mp4
Черевики(жін.)		Черевики(жін.)		Черевики(жін.).mp4
Кросівки		Кросівки		Кросівки.mp4
Кеди		Кеди		Кросівки.mp4
Капці		Капці		Капці.mp4
Сандалі		Сандалі		Сандалі.mp4
Босоніжки		Босоніжки		Сандалі.mp4
Шити(механіч.)		Шити(механіч.)		Шити(механіч.).mp4
Шити(руками)		Шити(руками)		Шити(руками).mp4
Прати		Прати		Прати.mp4
Прасувати		Прасувати		Прасувати.mp4
Подарунок		Подарунок		Подарунок.mp4
Дарувати		Дарувати		Подарунок.mp4
Розмір		Розмір		Розмір.mp4
Голка		Голка		Голка.mp4
Нитки		Нитки		Нитки.mp4
Кроїти		Кроїти		Кроїти.mp4
Дорого		Дорого		Дорого.mp4
Дешево		Дешево		Дешево.mp4
Продукти		Продукти		Продукти.mp4
Купляти		Купляти		Купляти.mp4
Продавати		Продавати		Продавати.mp4
Торгувати		Торгувати		Торгувати.mp4
Хліб		Хліб		Хліб.mp4
Батон		Батон		Батон.mp4
Булочка		Булочка		Булочка.mp4
Масло		Масло		Масло.mp4
М'ясо		М'ясо		М'ясо.mp4
Сало		Сало		Сало.mp4
Ковбаса		Ковбаса		Ковбаса.mp4
Сир		Сир		Сир.mp4
Твердийсир		Твердийсир		Твердийсир.mp4
Цукор		Цукор		Цукор.mp4
Сіль		Сіль		Сіль.mp4
Перець		Перець		Перець.mp4
Гірчиця		Гірчиця		Гірчиця.mp4
Мука(борошно)		Мука(борошно)		Мука(борошно).mp4
Сіяти		Сіяти		Мука(борошно).mp4
Пісок		Пісок		Мука(борошно).mp4
Молоко		Молоко		Молоко.mp4
Сметана		Сметана		Сметана.mp4
Вино		Вино		Вино.mp4
Горілка		Горілка		Горілка.mp4
Кон'як		Кон'як		Кон'як.mp4
Шампанське		Шампанське		Шампанське.mp4
Пиво		Пиво		Пиво.mp4
Ситро		Ситро		Ситро.mp4
Чай		Чай		Чай.mp4
Какао		Какао		Какао.mp4
Торт		Торт		Торт.mp4
Цукерки		Цукерки		Цукерки.mp4
Печиво		Печиво		Печиво.mp4
Морозиво		Морозиво		Морозиво.mp4
Суп		Суп		Суп.mp4
Борщ		Борщ		Борщ.mp4
Котлети		Котлети		Котлети.mp4
Гречка		Гречка		Гречка.mp4
Манна		Манна		Манна.mp4
Крупа		Крупа		Крупа.mp4
Рис		Рис		Рис.mp4
Вермішель		Вермішель		Вермішель.mp4
Меню		Меню		Меню.mp4
Дієта		Дієта		Дієта.mp4
Сніданок		Сніданок		Сніданок.mp4
Обід		Обід		Обід.mp4
Вечеря		Вечеря		Вечеря.mp4
Бенкет		Бенкет		Бенкет.mp4
Вареники		Вареники		Вареники.mp4
Пельмені		Пельмені		Вареники.mp4
Компот		Компот		Компот.mp4
Кисіль		Кисіль		Кисіль.mp4
Желе		Желе		Кисіль.mp4
Яйце		Яйце		Яйце.mp4
Яєшня		Яєшня		Яєшня.mp4
Печеня		Печеня		Печеня.mp4
Шашлик		Шашлик		Шашлик.mp4
Салат		Салат		Салат.mp4
Вінегрет		Вінегрет		Салат.mp4
Холодець		Холодець		Холодець.mp4
Олія		Олія		Олія.mp4
Мінеральнавода		Мінеральнавода		Мінеральнавода.mp4
Овочі		Овочі		Овочі.mp4
Огірки		Огірки		Огірки.mp4
Помідори		Помідори		Помідори.mp4
Картопля		Картопля		Картопля.mp4
Цибуля		Цибуля		Цибуля.mp4
Часник		Часник		Часник.mp4
Буряк		Буряк		Буряк.mp4
Морква		Морква		Морква.mp4
Петрушка		Петрушка		Морква.mp4
Кріп		Кріп		Кріп.mp4
Горох		Горох		Горох.mp4
Квасоля		Квасоля		Квасоля.mp4
Капуста		Капуста		Капуста.mp4
Редиска		Редиска		Редиска.mp4
Перець(зел.		Перець(зел.		Редиска.mp4
Насіння		Насіння		Насіння.mp4
Соняшник		Соняшник		Соняшник.mp4
Гарбуз		Гарбуз		Гарбуз.mp4
Гриби		Гриби		Гриби.mp4
Ягоди		Ягоди		Ягоди.mp4
Полуниця		Полуниця		Полуниця.mp4
Суниця		Суниця		Полуниця.mp4
Малина		Малина		Малина.mp4
Смородина		Смородина		Смородина.mp4
Фрукти		Фрукти		Фрукти.mp4
Яблуко		Яблуко		Яблуко.mp4
Груша		Груша		Груша.mp4
Вишня		Вишня		Вишня.mp4
Черешня		Черешня		Вишня.mp4
Слива		Слива		Слива.mp4
Кавун		Кавун		Кавун.mp4
Диня		Диня		Диня.mp4
Виноград		Виноград		Виноград.mp4
Лимон		Лимон		Лимон.mp4
Апельсин		Апельсин		Апельсин.mp4
Горіхи		Горіхи		Горіхи.mp4
Банан		Банан		Банан.mp4
Ананас		Ананас		Ананас.mp4
Мед		Мед		Мед.mp4
Варення		Варення		Варення.mp4
Повидло		Повидло		Повидло.mp4
Оселедець		Оселедець		Оселедець.mp4
Риба		Риба		Риба.mp4
Пюре		Пюре		Пюре.mp4
Гарнір		Гарнір		Гарнір.mp4
Апетит		Апетит		Апетит.mp4
Куштувати		Куштувати		Куштувати.mp4
Готувати		Готувати		Готувати.mp4
Варити		Варити		Готувати.mp4
Жарити		Жарити		Жарити.mp4
Кипіння		Кипіння		Кипіння.mp4
Пекти(пиріг)		Пекти(пиріг)		Пекти(пиріг).mp4
Додавати		Додавати		Додавати.mp4
Наливати		Наливати		Наливати.mp4
Поливати		Поливати		Поливати.mp4
Різати		Різати		Різати.mp4
Рубати		Рубати		Рубати.mp4
Голодний		Голодний		Голодний.mp4
Корисний		Корисний		Корисний.mp4
Вітаміни		Вітаміни		Корисний.mp4
Солодкий		Солодкий		Солодкий.mp4
Кислий		Кислий		Кислий.mp4
Гарячий		Гарячий		Гарячий.mp4
Смачний		Смачний		Смачний.mp4
Свіжий(хліб)		Свіжий(хліб)		Свіжий(хліб).mp4
Свіже(молоко)		Свіже(молоко)		Свіже(молоко).mp4
Добрий		Добрий		Добрий.mp4
Ласка		Ласка		Добрий.mp4
Ніжний		Ніжний		Ніжний.mp4
Ліричний		Ліричний		Ніжний.mp4
Ввічливий		Ввічливий		Ввічливий.mp4
Тактовний		Тактовний		Ввічливий.mp4
Делікатний		Делікатний		Ввічливий.mp4
Почуття		Почуття		Почуття.mp4
Емоції		Емоції		Почуття.mp4
Радість		Радість		Радість.mp4
Смуток		Смуток		Смуток.mp4
Туга		Туга		Смуток.mp4
Сум		Сум		Смуток.mp4
Горе		Горе		Смуток.mp4
Веселощі		Веселощі		Веселощі.mp4
Розвага		Розвага		Веселощі.mp4
Засмучуватись		Засмучуватись		Засмучуватись.mp4
Переживати		Переживати		Засмучуватись.mp4
Неприємність		Неприємність		Засмучуватись.mp4
Провина		Провина		Провина.mp4
Невинен		Невинен		Невинен.mp4
Сором		Сором		Сором.mp4
Сором'язливість		Сором'язливість		Сором'язливість.mp4
Гордість		Гордість		Гордість.mp4
Честь		Честь		Гордість.mp4
Достоїнство		Достоїнство		Гордість.mp4
Подобається		Подобається		Подобається.mp4
Неподобається		Неподобається		Неподобається.mp4
Антипатія		Антипатія		Неподобається.mp4
Злий		Злий		Злий.mp4
Сердитий		Сердитий		Злий.mp4
Ненависть		Ненависть		Ненависть.mp4
Посмішка		Посмішка		Посмішка.mp4
Сміх		Сміх		Сміх.mp4
Простота		Простота		Простота.mp4
Примітивність		Примітивність		Простота.mp4
Останній		Останній		Останній.mp4
Нарешті		Нарешті		Останній.mp4
Незвичайний		Незвичайний		Незвичайний.mp4
Дивний		Дивний		Незвичайний.mp4
Особливий		Особливий		Незвичайний.mp4
Оригінальний		Оригінальний		Незвичайний.mp4
Між		Між		Між.mp4
Порожній		Порожній		Порожній.mp4
Навпіл		Навпіл		Навпіл.mp4
Пополам		Пополам		Навпіл.mp4
Нічия		Нічия		Навпіл.mp4
Раптом		Раптом		Раптом.mp4
Випадково		Випадково		Раптом.mp4
Одногоразу		Одногоразу		Одногоразу.mp4
Поряд		Поряд		Поряд.mp4
Спритно		Спритно		Спритно.mp4
Вірити		Вірити		Вірити.mp4
Невірити		Невірити		Невірити.mp4
Спокій		Спокій		Спокій.mp4
Скромність		Скромність		Скромність.mp4
Хвилювання		Хвилювання		Хвилювання.mp4
Тривога		Тривога		Хвилювання.mp4
Неспокій		Неспокій		Хвилювання.mp4
Заспокоєння		Заспокоєння		Заспокоєння.mp4
Обурення		Обурення		Обурення.mp4
Гнів		Гнів		Обурення.mp4
Протест		Протест		Протест.mp4
Щастя		Щастя		Щастя.mp4
Пощастити		Пощастити		Щастя.mp4
Шанс		Шанс		Шанс.mp4
Нещастя		Нещастя		Нещастя.mp4
Лихо		Лихо		Нещастя.mp4
Катастрофа		Катастрофа		Нещастя.mp4
Плакати		Плакати		Плакати.mp4
Кричати		Кричати		Кричати.mp4
Образа		Образа		Образа.mp4
Совість		Совість		Совість.mp4
Образити		Образити		Образити.mp4
Докоряти		Докоряти		Образити.mp4
Неподобство		Неподобство		Неподобство.mp4
Ганьба		Ганьба		Ганьба.mp4
Безсовісний		Безсовісний		Безсовісний.mp4
Ображати		Ображати		Ображати.mp4
Примушувати		Примушувати		Ображати.mp4
Експлуатувати		Експлуатувати		Ображати.mp4
Незручність		Незручність		Незручність.mp4
Приниження		Приниження		Приниження.mp4
Чесність		Чесність		Чесність.mp4
Клятва		Клятва		Клятва.mp4
Присяга		Присяга		Клятва.mp4
Обіцянка		Обіцянка		Клятва.mp4
Брехня		Брехня		Брехня.mp4
Обман		Обман		Брехня.mp4
Хитрість		Хитрість		Хитрість.mp4
Лукавство		Лукавство		Хитрість.mp4
Підступність		Підступність		Підступність.mp4
Здивування		Здивування		Здивування.mp4
Дива		Дива		Здивування.mp4
Диво		Диво		Здивування.mp4
Мука		Мука		Мука.mp4
Страждання		Страждання		Мука.mp4
Свідомість		Свідомість		Свідомість.mp4
Благородство		Благородство		Благородство.mp4
Шляхетність		Шляхетність		Благородство.mp4
Навмисно		Навмисно		Навмисно.mp4
Удавати		Удавати		Навмисно.mp4
Заздрість		Заздрість		Заздрість.mp4
Щирість		Щирість		Щирість.mp4
Щиросердний		Щиросердний		Щирість.mp4
Звичка		Звичка		Звичка.mp4
Навичка		Навичка		Звичка.mp4
Традиція		Традиція		Традиція.mp4
Страх		Страх		Страх.mp4
Переляк		Переляк		Страх.mp4
Боягузтво		Боягузтво		Боягузтво.mp4
Хоробрість		Хоробрість		Хоробрість.mp4
Відвага		Відвага		Хоробрість.mp4
Мужність		Мужність		Хоробрість.mp4
Геройство		Геройство		Хоробрість.mp4
Стійкість		Стійкість		Стійкість.mp4
Воля		Воля		Стійкість.mp4
Зрада		Зрада		Зрада.mp4
Зрадництво		Зрадництво		Зрада.mp4
Підлабузник		Підлабузник		Підлабузник.mp4
Помста		Помста		Помста.mp4
Скупість		Скупість		Скупість.mp4
Жадібність		Жадібність		Жадібність.mp4
Захват		Захват		Захват.mp4
Запал		Запал		Захват.mp4
Самовідданий		Самовідданий		Самовідданий.mp4
Авторитет		Авторитет		Авторитет.mp4
Повага		Повага		Повага.mp4
Відносини		Відносини		Відносини.mp4
Спілкування		Спілкування		Відносини.mp4
Вплив		Вплив		Вплив.mp4
Діяння		Діяння		Вплив.mp4
Наполегливість		Наполегливість		Наполегливість.mp4
Враження		Враження		Враження.mp4
Переконувати		Переконувати		Переконувати.mp4
Вмовляти		Вмовляти		Переконувати.mp4
Пасивність		Пасивність		Пасивність.mp4
Байдужість		Байдужість		Пасивність.mp4
Примхливий		Примхливий		Примхливий.mp4
Нервозний		Нервозний		Примхливий.mp4
Запальний		Запальний		Запальний.mp4
Гарячий(запальний)		Гарячий(запальний)		Запальний.mp4
Пожвавлення		Пожвавлення		Пожвавлення.mp4
Серйозність		Серйозність		Серйозність.mp4
Похмурий		Похмурий		Похмурий.mp4
Суворий(вигляд)		Суворий(вигляд)		Похмурий.mp4
Бадьорість		Бадьорість		Бадьорість.mp4
Енергія		Енергія		Бадьорість.mp4
Темперамент		Темперамент		Бадьорість.mp4
Ентузіазм		Ентузіазм		Бадьорість.mp4
Пристрасть		Пристрасть		Бадьорість.mp4
Підозрілість		Підозрілість		Підозрілість.mp4
Брутальність		Брутальність		Брутальність.mp4
Жорстокість		Жорстокість		Жорстокість.mp4
Ризик		Ризик		Ризик.mp4
Небезпека		Небезпека		Ризик.mp4
Шкода		Шкода		Шкода.mp4
Злочин		Злочин		Шкода.mp4
Обережність		Обережність		Обережність.mp4
Хуліганство		Хуліганство		Хуліганство.mp4
Покарання		Покарання		Покарання.mp4
Зарозумілість		Зарозумілість		Зарозумілість.mp4
Уява		Уява		Уява.mp4
Принциповість		Принциповість		Принциповість.mp4
Категоричність		Категоричність		Принциповість.mp4
Упертість		Упертість		Упертість.mp4
Співчуття		Співчуття		Співчуття.mp4
Жаль		Жаль		Співчуття.mp4
Милосердя		Милосердя		Милосердя.mp4
Милосердний		Милосердний		Милосердя.mp4
Лестощі		Лестощі		Лестощі.mp4
Суворий(погляд)		Суворий(погляд)		Суворий(погляд).mp4
Суворі(умовижиття)		Суворі(умовижиття)		Суворі(умовижиття).mp4
Чудовий		Чудовий		Чудовий.mp4
Прекрасний		Прекрасний		Чудовий.mp4
Сварка		Сварка		Сварка.mp4
Лайка		Лайка		Сварка.mp4
Суперечка		Суперечка		Суперечка.mp4
Дискусія		Дискусія		Суперечка.mp4
Помічати		Помічати		Помічати.mp4
Примічати		Примічати		Помічати.mp4
Впіймати		Впіймати		Впіймати.mp4
Спостерігати		Спостерігати		Спостерігати.mp4
Довести		Довести		Довести.mp4
Факт		Факт		Довести.mp4
Аргумент		Аргумент		Довести.mp4
Відмова		Відмова		Відмова.mp4
Збирати(щось)		Збирати(щось)		Збирати(щось).mp4
Збиратися(вдорогу)		Збиратися(вдорогу)		Збиратися(вдорогу).mp4
Зникнути		Зникнути		Зникнути.mp4
Депресія		Депресія		Депресія.mp4
Бідний		Бідний		Бідний.mp4
Багатий		Багатий		Багатий.mp4
Залізо		Залізо		Залізо.mp4
Сталь		Сталь		Залізо.mp4
Метал		Метал		Залізо.mp4
Золото		Золото		Золото.mp4
Срібло		Срібло		Срібло.mp4
Бронза		Бронза		Бронза.mp4
Алюміній		Алюміній		Алюміній.mp4
Чавун		Чавун		Чавун.mp4
Мідь		Мідь		Мідь.mp4
Нафта		Нафта		Нафта.mp4
Вугілля		Вугілля		Вугілля.mp4
Бензин		Бензин		Бензин.mp4
Діамант		Діамант		Діамант.mp4
Алмаз		Алмаз		Діамант.mp4
Сплав		Сплав		Сплав.mp4
Тварини		Тварини		Тварини.mp4
Звірі		Звірі		Тварини.mp4
Зоопарк		Зоопарк		Зоопарк.mp4
Слон		Слон		Слон.mp4
Лев		Лев		Лев.mp4
Тигр		Тигр		Тигр.mp4
Ведмідь		Ведмідь		Ведмідь.mp4
Вовк		Вовк		Вовк.mp4
Мавпа		Мавпа		Мавпа.mp4
Крокодил		Крокодил		Крокодил.mp4
Бегемот		Бегемот		Бегемот.mp4
Носоріг		Носоріг		Носоріг.mp4
Змія		Змія		Змія.mp4
Верблюд		Верблюд		Верблюд.mp4
Кенгуру		Кенгуру		Кенгуру.mp4
Жирафа		Жирафа		Жирафа.mp4
Заєць		Заєць		Заєць.mp4
Лисиця		Лисиця		Лисиця.mp4
Жаба		Жаба		Жаба.mp4
Ропуха		Ропуха		Жаба.mp4
Тушканчик		Тушканчик		Тушканчик.mp4
Олень		Олень		Олень.mp4
Черепаха		Черепаха		Черепаха.mp4
Білка		Білка		Білка.mp4
Кит		Кит		Кит.mp4
Дельфін		Дельфін		Дельфін.mp4
Собака		Собака		Собака.mp4
Пес		Пес		Собака.mp4
Кішка		Кішка		Кішка.mp4
Корова		Корова		Корова.mp4
Кінь		Кінь		Кінь.mp4
Баран		Баран		Баран.mp4
Вівця		Вівця		Вівця.mp4
Свиня		Свиня		Свиня.mp4
Птах		Птах		Птах.mp4
Орел		Орел		Орел.mp4
Шуліка		Шуліка		Орел.mp4
Курка		Курка		Курка.mp4
Півень		Півень		Півень.mp4
Качка		Качка		Качка.mp4
Гусак		Гусак		Гусак.mp4
Їжак		Їжак		Їжак.mp4
Лебідь		Лебідь		Лебідь.mp4
Миша		Миша		Миша.mp4
Пацюк		Пацюк		Пацюк.mp4
Щука		Щука		Щука.mp4
Сом		Сом		Сом.mp4
Пінгвін		Пінгвін		Пінгвін.mp4
Індик		Індик		Індик.mp4
Павич		Павич		Павич.mp4
Рак		Рак		Рак.mp4
Краб		Краб		Рак.mp4
Чапля		Чапля		Чапля.mp4
Комахи		Комахи		Комахи.mp4
Бджола		Бджола		Бджола.mp4
Клоп		Клоп		Клоп.mp4
Блощиця		Блощиця		Клоп.mp4
Воша		Воша		Воша.mp4
Word		Word		BaseWord.mp4
Виробництво		Виробництво		Виробництво.mp4
Підприємство		Підприємство		Виробництво.mp4
Завод		Завод		Виробництво.mp4
Фабрика		Фабрика		Фабрика.mp4
Обладнання		Обладнання		Обладнання.mp4
Верстат		Верстат		Обладнання.mp4
Механізм		Механізм		Обладнання.mp4
Зміна		Зміна		Зміна.mp4
Деталь		Деталь		Деталь.mp4
Випуск		Випуск		Випуск.mp4
Продукція		Продукція		Продукція.mp4
Інструменти		Інструменти		Інструменти.mp4
План		План		План.mp4
